0.3152	0.0159	0.3184
0.2972	0.0144	0.3001
0.2902	0.0150	0.2932
0.3234	0.0151	0.3264
0.3342	0.0134	0.3369
0.3243	0.0145	0.3272
0.3412	0.0133	0.3438
0.3226	0.0133	0.3253
0.3041	0.0134	0.3068
0.3165	0.0127	0.3190
0.3094	0.0135	0.3121
0.2928	0.0117	0.2951
0.2673	0.0118	0.2696
0.3296	0.0115	0.3319
0.3402	0.0113	0.3425
0.2588	0.0120	0.2612
0.2848	0.0116	0.2872
0.2954	0.0113	0.2977
0.2984	0.0111	0.3006
0.2896	0.0105	0.2917
0.2571	0.0105	0.2592
0.2865	0.0103	0.2886
0.2930	0.0106	0.2952
0.2777	0.0104	0.2798
0.3065	0.0106	0.3086
0.2552	0.0105	0.2573
0.2836	0.0102	0.2856
0.2856	0.0101	0.2876
0.2897	0.0099	0.2917
0.2841	0.0100	0.2860
0.2947	0.0095	0.2966
0.2975	0.0096	0.2994
0.2538	0.0090	0.2556
0.2794	0.0095	0.2813
0.2682	0.0097	0.2701
0.2975	0.0092	0.2994
0.2747	0.0091	0.2765
0.2780	0.0090	0.2798
0.3037	0.0092	0.3055
0.2836	0.0094	0.2854
0.2957	0.0090	0.2975
0.2735	0.0087	0.2752
0.2896	0.0091	0.2914
0.2785	0.0088	0.2803
0.2660	0.0090	0.2678
0.2410	0.0086	0.2427
0.2505	0.0081	0.2521
0.2413	0.0085	0.2430
0.2679	0.0085	0.2696
0.2832	0.0080	0.2848
0.2579	0.0086	0.2596
0.2658	0.0087	0.2675
0.2994	0.0080	0.3010
0.2889	0.0084	0.2905
0.2505	0.0080	0.2521
0.2611	0.0082	0.2627
0.2812	0.0082	0.2828
0.2699	0.0077	0.2714
0.2734	0.0078	0.2749
0.2845	0.0080	0.2861
0.2520	0.0082	0.2537
0.2849	0.0078	0.2865
0.2415	0.0078	0.2430
0.2390	0.0084	0.2407
0.2372	0.0074	0.2387
0.2396	0.0081	0.2412
0.2523	0.0079	0.2539
0.2470	0.0075	0.2485
0.2753	0.0077	0.2768
0.2915	0.0080	0.2931
0.2845	0.0073	0.2859
0.2567	0.0074	0.2582
0.2325	0.0074	0.2339
0.2599	0.0077	0.2615
0.2526	0.0073	0.2541
0.2604	0.0076	0.2619
0.2760	0.0077	0.2775
0.2777	0.0076	0.2792
0.2336	0.0073	0.2350
0.2815	0.0074	0.2830
0.2742	0.0071	0.2757
0.2462	0.0070	0.2476
0.2439	0.0072	0.2453
0.2491	0.0070	0.2505
0.2346	0.0075	0.2361
0.2636	0.0076	0.2652
0.2459	0.0071	0.2474
0.2399	0.0073	0.2413
0.2240	0.0071	0.2255
0.2526	0.0068	0.2540
0.2413	0.0071	0.2428
0.2647	0.0071	0.2661
0.2258	0.0067	0.2271
0.2602	0.0073	0.2617
0.2406	0.0069	0.2419
